usuario_id,data,plataforma,pais,tempo_assistido_mensal,qtd_titulos_assistidos,genero_favorito,avaliacao_usuario
34,2018-06-19,HBO Max,Brasil,33.0,18,Romance,3.4
34,2018-07-10,HBO Max,Brasil,36.2,27,Romance,3.1
34,2018-08-16,HBO Max,Brasil,37.1,21,Romance,4.1
34,2018-09-27,HBO Max,Brasil,50.0,32,Romance,2.8
34,2018-10-01,HBO Max,Brasil,21.9,16,Romance,3.9
34,2018-11-12,HBO Max,Brasil,51.6,36,Romance,3.6
34,2018-12-11,HBO Max,Brasil,39.1,25,Romance,3.6
35,2018-01-22,Disney+,EUA,37.7,22,Comédia,4.0
35,2018-02-04,Disney+,EUA,39.6,24,Comédia,4.7
35,2018-03-14,Disney+,EUA,42.4,32,Comédia,4.3
35,2018-04-19,Disney+,EUA,42.4,25,Comédia,4.1
35,2018-05-10,Disney+,EUA,47.7,31,Comédia,3.5
35,2018-06-26,Disney+,EUA,30.7,18,Comédia,3.9
35,2018-07-29,Disney+,EUA,39.2,22,Comédia,4.0
35,2018-08-24,Disney+,EUA,44.1,26,Comédia,4.5
35,2018-09-28,Disney+,EUA,37.1,25,Comédia,4.3
35,2018-10-23,Disney+,EUA,52.6,31,Comédia,4.3
35,2018-11-21,Disney+,EUA,36.4,21,Comédia,4.4
35,2018-12-01,Disney+,EUA,41.4,31,Comédia,3.5
36,2018-01-20,Disney+,Brasil,26.8,17,Drama,3.2
36,2018-02-16,Disney+,Brasil,29.4,19,Drama,4.4
36,2018-03-09,Disney+,Brasil,32.3,22,Drama,3.3
36,2018-04-21,Disney+,Brasil,42.0,25,Drama,3.6
36,2018-05-26,Disney+,Brasil,31.7,21,Drama,4.7
36,2018-06-25,Disney+,Brasil,40.7,26,Drama,4.4
36,2018-07-19,Disney+,Brasil,23.3,14,Drama,3.1
36,2018-08-19,Disney+,Brasil,67.9,40,Drama,4.5
36,2018-09-08,Disney+,Brasil,47.1,26,Drama,4.3
36,2018-10-24,Disney+,Brasil,37.0,20,Drama,4.0
36,2018-11-02,Disney+,Brasil,31.0,20,Drama,3.7
36,2018-12-19,Disney+,Brasil,29.6,20,Drama,3.4
37,2018-01-16,Prime Video,Índia,46.8,32,Documentário,4.5
37,2018-02-06,Prime Video,Índia,60.1,41,Documentário,4.4
37,2018-03-17,Prime Video,Índia,35.2,25,Documentário,3.8
37,2018-04-21,Prime Video,Índia,35.3,22,Documentário,4.1
37,2018-05-24,Prime Video,Índia,39.0,24,Documentário,4.0
37,2018-06-20,Prime Video,Índia,59.0,37,Documentário,4.1
37,2018-07-25,Prime Video,Índia,46.3,26,Documentário,3.8
37,2018-08-27,Prime Video,Índia,57.1,32,Documentário,4.2
37,2018-09-13,Prime Video,Índia,38.0,23,Documentário,3.6
37,2018-10-05,Prime Video,Índia,56.5,32,Documentário,3.9
37,2018-11-27,Prime Video,Índia,32.6,19,Documentário,3.5
37,2018-12-22,Prime Video,Índia,53.0,35,Documentário,3.8
38,2018-01-08,Netflix,EUA,49.9,30,Ação,4.1
38,2018-02-02,Netflix,EUA,93.3,67,Ação,3.9
38,2018-03-19,Netflix,EUA,69.5,49,Ação,4.4
38,2018-04-23,Netflix,EUA,78.4,49,Ação,4.9
38,2018-05-04,Netflix,EUA,51.6,32,Ação,3.5
38,2018-06-07,Netflix,EUA,64.7,47,Ação,4.1
38,2018-07-01,Netflix,EUA,47.9,31,Ação,4.6
38,2018-08-15,Netflix,EUA,74.6,41,Ação,4.7
38,2018-09-11,Netflix,EUA,68.5,47,Ação,4.8
38,2018-10-14,Netflix,EUA,43.5,29,Ação,3.7
38,2018-11-05,Netflix,EUA,60.5,45,Ação,3.8
38,2018-12-14,Netflix,EUA,50.7,32,Ação,4.3
39,2018-01-23,HBO Max,Índia,40.0,25,Comédia,4.2
39,2018-02-07,HBO Max,Índia,17.4,10,Comédia,3.2
39,2018-03-14,HBO Max,Índia,60.1,39,Comédia,4.3
39,2018-04-17,HBO Max,Índia,36.4,20,Comédia,3.6
39,2018-05-25,HBO Max,Índia,43.1,30,Comédia,3.6
39,2018-06-20,HBO Max,Índia,21.3,13,Comédia,3.7
39,2018-07-30,HBO Max,Índia,24.0,14,Comédia,4.2
39,2018-08-16,HBO Max,Índia,27.0,19,Comédia,3.2
39,2018-09-28,HBO Max,Índia,53.2,34,Comédia,4.1
39,2018-10-28,HBO Max,Índia,23.8,14,Comédia,3.8
39,2018-11-24,HBO Max,Índia,37.0,21,Comédia,3.8
39,2018-12-24,HBO Max,Índia,18.9,12,Comédia,3.3
40,2018-01-02,Disney+,Reino Unido,18.0,12,Ação,3.9
40,2018-02-23,Disney+,Reino Unido,65.9,42,Ação,3.7
40,2018-03-05,Disney+,Reino Unido,39.9,22,Ação,4.2
40,2018-04-17,Disney+,Reino Unido,35.4,20,Ação,4.0
40,2018-05-07,Disney+,Reino Unido,41.0,27,Ação,3.9
40,2018-06-18,Disney+,Reino Unido,46.8,32,Ação,4.2
40,2018-07-11,Disney+,Reino Unido,37.9,27,Ação,3.6
40,2018-08-22,Disney+,Reino Unido,27.6,15,Ação,4.3
40,2018-09-16,Disney+,Reino Unido,53.0,38,Ação,4.2
40,2018-10-17,Disney+,Reino Unido,69.6,41,Ação,4.1
40,2018-11-13,Disney+,Reino Unido,40.1,26,Ação,3.4
40,2018-12-11,Disney+,Reino Unido,35.5,26,Ação,3.5
41,2018-01-31,Disney+,EUA,40.7,22,Romance,4.1
41,2018-02-06,Disney+,EUA,18.4,11,Romance,3.4
41,2018-03-15,Disney+,EUA,28.7,17,Romance,3.7
41,2018-04-30,Disney+,EUA,46.5,28,Romance,3.5
41,2018-05-18,Disney+,EUA,37.4,28,Romance,4.5
41,2018-06-11,Disney+,EUA,33.2,24,Romance,3.7
41,2018-07-18,Disney+,EUA,32.6,19,Romance,3.7
41,2018-08-12,Disney+,EUA,40.2,22,Romance,3.6
41,2018-09-22,Disney+,EUA,45.2,31,Romance,4.4
41,2018-10-25,Disney+,EUA,46.0,30,Romance,4.9
41,2018-11-28,Disney+,EUA,23.6,15,Romance,3.6
41,2018-12-24,Disney+,EUA,54.5,32,Romance,3.9
42,2018-01-22,Prime Video,Brasil,39.2,29,Comédia,2.9
42,2018-02-21,Prime Video,Brasil,53.6,39,Comédia,3.7
42,2018-03-26,Prime Video,Brasil,30.2,23,Comédia,3.9
42,2018-04-23,Prime Video,Brasil,35.1,22,Comédia,3.8
42,2018-05-09,Prime Video,Brasil,57.0,42,Comédia,4.0
42,2018-06-20,Prime Video,Brasil,33.1,22,Comédia,3.8
42,2018-07-16,Prime Video,Brasil,43.3,29,Comédia,4.6
42,2018-08-07,Prime Video,Brasil,36.3,21,Comédia,3.0
42,2018-09-08,Prime Video,Brasil,38.3,23,Comédia,4.3
42,2018-10-09,Prime Video,Brasil,29.0,16,Comédia,3.6
42,2018-11-18,Prime Video,Brasil,66.6,40,Comédia,3.9
42,2018-12-10,Prime Video,Brasil,47.8,29,Comédia,4.3
43,2018-01-08,Netflix,Índia,60.5,43,Documentário,3.8
43,2018-02-10,Netflix,Índia,61.3,37,Documentário,4.8
43,2018-03-25,Netflix,Índia,54.5,40,Documentário,4.1
43,2018-04-10,Netflix,Índia,48.0,33,Documentário,4.5
43,2018-05-23,Netflix,Índia,78.0,47,Documentário,4.0
43,2018-06-07,Netflix,Índia,53.2,39,Documentário,3.9
43,2018-07-23,Netflix,Índia,77.8,54,Documentário,4.6
43,2018-08-23,Netflix,Índia,69.1,46,Documentário,4.7
43,2018-09-16,Netflix,Índia,55.2,34,Documentário,4.0
43,2018-10-11,Netflix,Índia,69.6,44,Documentário,4.7
43,2018-11-16,Netflix,Índia,50.3,28,Documentário,4.4
43,2018-12-12,Netflix,Índia,81.8,48,Documentário,5.0
44,2018-01-18,HBO Max,EUA,43.1,31,Ação,4.4
44,2018-02-26,HBO Max,EUA,43.4,30,Ação,3.8
44,2018-03-24,HBO Max,EUA,19.3,12,Ação,2.9
44,2018-04-09,HBO Max,EUA,43.7,30,Ação,4.0
44,2018-05-10,HBO Max,EUA,31.7,18,Ação,3.7
44,2018-06-04,HBO Max,EUA,14.9,8,Ação,4.0
44,2018-07-19,HBO Max,EUA,32.5,19,Ação,3.9
44,2018-08-22,HBO Max,EUA,53.2,31,Ação,4.0
44,2018-09-18,HBO Max,EUA,44.9,32,Ação,4.4
44,2018-10-13,HBO Max,EUA,39.9,22,Ação,3.9
44,2018-11-29,HBO Max,EUA,41.0,23,Ação,3.6
44,2018-12-13,HBO Max,EUA,35.5,20,Ação,3.3
45,2018-01-27,HBO Max,Índia,39.6,24,Ação,4.6
45,2018-02-12,HBO Max,Índia,6.5,4,Ação,3.6
45,2018-03-31,HBO Max,Índia,46.3,28,Ação,4.1
45,2018-04-25,HBO Max,Índia,25.7,16,Ação,3.9
45,2018-05-26,HBO Max,Índia,31.9,18,Ação,3.5
45,2018-06-05,HBO Max,Índia,38.9,23,Ação,3.3
45,2018-07-10,HBO Max,Índia,17.1,11,Ação,3.8
45,2018-08-02,HBO Max,Índia,39.2,30,Ação,4.5
45,2018-09-10,HBO Max,Índia,23.2,13,Ação,4.0
45,2018-10-31,HBO Max,Índia,13.3,9,Ação,3.2
45,2018-11-23,HBO Max,Índia,45.8,25,Ação,3.8
45,2018-12-03,HBO Max,Índia,22.7,13,Ação,2.9
46,2018-01-12,Prime Video,Brasil,47.2,31,Romance,4.3
46,2018-02-15,Prime Video,Brasil,61.8,47,Romance,3.8
46,2018-03-21,Prime Video,Brasil,29.7,17,Romance,4.3
46,2018-04-09,Prime Video,Brasil,46.8,30,Romance,3.6
46,2018-05-24,Prime Video,Brasil,39.4,24,Romance,4.0
46,2018-06-16,Prime Video,Brasil,63.6,39,Romance,4.9
46,2018-07-07,Prime Video,Brasil,55.2,38,Romance,4.3
46,2018-08-07,Prime Video,Brasil,44.9,33,Romance,4.5
46,2018-09-27,Prime Video,Brasil,43.3,25,Romance,3.8
46,2018-10-18,Prime Video,Brasil,54.5,34,Romance,4.3
46,2018-11-09,Prime Video,Brasil,33.6,22,Romance,3.8
46,2018-12-30,Prime Video,Brasil,36.6,25,Romance,3.8
47,2018-01-18,Disney+,Brasil,58.2,32,Drama,4.3
47,2018-02-23,Disney+,Brasil,42.3,28,Drama,4.2
47,2018-03-09,Disney+,Brasil,54.7,40,Drama,4.3
47,2018-04-05,Disney+,Brasil,53.8,36,Drama,3.9
47,2018-05-04,Disney+,Brasil,62.6,44,Drama,4.7
47,2018-06-20,Disney+,Brasil,23.1,17,Drama,3.3
47,2018-07-24,Disney+,Brasil,41.7,28,Drama,3.2
47,2018-08-19,Disney+,Brasil,52.4,30,Drama,3.9
47,2018-09-08,Disney+,Brasil,46.2,30,Drama,3.7
47,2018-10-08,Disney+,Brasil,26.7,19,Drama,3.7
47,2018-11-02,Disney+,Brasil,39.7,26,Drama,4.6
47,2018-12-22,Disney+,Brasil,50.8,36,Drama,4.3
48,2018-01-29,Prime Video,Brasil,35.0,20,Documentário,4.0
48,2018-02-17,Prime Video,Brasil,48.5,36,Documentário,4.0
48,2018-03-08,Prime Video,Brasil,44.0,30,Documentário,3.9
48,2018-04-21,Prime Video,Brasil,48.6,34,Documentário,3.9
48,2018-05-08,Prime Video,Brasil,54.1,35,Documentário,3.7
48,2018-06-02,Prime Video,Brasil,39.7,29,Documentário,3.9
48,2018-07-04,Prime Video,Brasil,20.8,14,Documentário,4.1
48,2018-08-14,Prime Video,Brasil,47.5,30,Documentário,4.0
48,2018-09-11,Prime Video,Brasil,29.4,17,Documentário,3.6
48,2018-10-23,Prime Video,Brasil,33.9,21,Documentário,4.1
48,2018-11-16,Prime Video,Brasil,49.7,30,Documentário,4.0
48,2018-12-04,Prime Video,Brasil,36.9,26,Documentário,3.7
49,2018-01-22,Prime Video,Brasil,37.7,21,Drama,3.6
49,2018-02-25,Prime Video,Brasil,55.2,40,Drama,5.0
49,2018-03-05,Prime Video,Brasil,49.3,36,Drama,4.3
49,2018-04-01,Prime Video,Brasil,48.8,36,Drama,4.7
49,2018-05-31,Prime Video,Brasil,34.3,24,Drama,2.7
49,2018-06-18,Prime Video,Brasil,40.5,26,Drama,4.7
49,2018-07-30,Prime Video,Brasil,51.2,38,Drama,4.8
49,2018-08-06,Prime Video,Brasil,59.0,38,Drama,4.1
49,2018-09-14,Prime Video,Brasil,38.5,27,Drama,3.6
49,2018-10-21,Prime Video,Brasil,56.6,36,Drama,3.8
49,2018-11-30,Prime Video,Brasil,48.2,27,Drama,3.9
49,2018-12-29,Prime Video,Brasil,41.4,27,Drama,4.1
50,2018-01-29,Disney+,Brasil,50.6,32,Comédia,4.0
50,2018-02-16,Disney+,Brasil,28.3,17,Comédia,3.8
50,2018-03-16,Disney+,Brasil,34.9,20,Comédia,4.3
50,2018-04-21,Disney+,Brasil,18.0,10,Comédia,3.8
50,2018-05-07,Disney+,Brasil,62.5,36,Comédia,4.6
50,2018-06-25,Disney+,Brasil,49.2,31,Comédia,3.9
50,2018-07-31,Disney+,Brasil,45.8,26,Comédia,3.6
50,2018-08-10,Disney+,Brasil,50.0,28,Comédia,3.8
50,2018-09-11,Disney+,Brasil,36.0,25,Comédia,3.7
50,2018-10-10,Disney+,Brasil,43.6,31,Comédia,4.2
50,2018-11-21,Disney+,Brasil,64.8,48,Comédia,3.7
50,2018-12-02,Disney+,Brasil,42.3,27,Comédia,4.0
51,2018-01-30,Apple TV+,Reino Unido,24.2,13,Drama,3.9
51,2018-02-25,Apple TV+,Reino Unido,36.5,26,Drama,4.4
51,2018-03-03,Apple TV+,Reino Unido,23.1,16,Drama,4.1
51,2018-04-21,Apple TV+,Reino Unido,25.3,16,Drama,3.6
51,2018-05-19,Apple TV+,Reino Unido,30.8,22,Drama,3.9
51,2018-06-08,Apple TV+,Reino Unido,16.9,9,Drama,3.9
51,2018-07-18,Apple TV+,Reino Unido,26.7,16,Drama,4.3
51,2018-08-24,Apple TV+,Reino Unido,22.0,12,Drama,2.9
51,2018-09-24,Apple TV+,Reino Unido,3.8,2,Drama,3.3
51,2018-10-28,Apple TV+,Reino Unido,20.0,14,Drama,4.1
51,2018-11-30,Apple TV+,Reino Unido,33.4,24,Drama,4.1
51,2018-12-02,Apple TV+,Reino Unido,19.3,13,Drama,3.5
52,2018-01-30,Prime Video,Brasil,61.2,37,Comédia,4.0
52,2018-02-06,Prime Video,Brasil,29.8,17,Comédia,4.3
52,2018-03-14,Prime Video,Brasil,49.0,30,Comédia,4.0
52,2018-04-29,Prime Video,Brasil,48.7,33,Comédia,3.7
52,2018-05-27,Prime Video,Brasil,40.4,29,Comédia,4.0
52,2018-06-06,Prime Video,Brasil,41.0,23,Comédia,4.1
52,2018-07-30,Prime Video,Brasil,53.7,32,Comédia,3.5
52,2018-08-30,Prime Video,Brasil,25.6,18,Comédia,3.8
52,2018-09-02,Prime Video,Brasil,50.1,28,Comédia,4.1
52,2018-10-27,Prime Video,Brasil,52.2,31,Comédia,4.3
52,2018-11-13,Prime Video,Brasil,49.1,30,Comédia,3.9
52,2018-12-26,Prime Video,Brasil,35.3,23,Comédia,3.9
53,2018-01-16,Netflix,Reino Unido,76.6,48,Comédia,4.2
53,2018-02-06,Netflix,Reino Unido,63.8,47,Comédia,4.1
53,2018-03-30,Netflix,Reino Unido,52.0,31,Comédia,4.0
53,2018-04-24,Netflix,Reino Unido,56.7,32,Comédia,4.2
53,2018-05-31,Netflix,Reino Unido,67.7,40,Comédia,4.1
53,2018-06-28,Netflix,Reino Unido,73.3,50,Comédia,4.0
53,2018-07-30,Netflix,Reino Unido,65.5,48,Comédia,4.9
53,2018-08-10,Netflix,Reino Unido,31.7,19,Comédia,3.7
53,2018-09-29,Netflix,Reino Unido,44.2,26,Comédia,3.5
53,2018-10-02,Netflix,Reino Unido,66.4,41,Comédia,4.5
53,2018-11-01,Netflix,Reino Unido,58.4,34,Comédia,4.0
53,2018-12-10,Netflix,Reino Unido,61.2,34,Comédia,3.9
54,2018-01-19,Netflix,Brasil,61.1,45,Terror,4.6
54,2018-02-20,Netflix,Brasil,65.2,48,Terror,4.6
54,2018-03-04,Netflix,Brasil,74.6,42,Terror,4.4
54,2018-04-30,Netflix,Brasil,69.8,46,Terror,5.0
54,2018-05-11,Netflix,Brasil,50.2,29,Terror,3.3
54,2018-06-10,Netflix,Brasil,73.3,48,Terror,4.3
54,2018-07-15,Netflix,Brasil,84.2,52,Terror,4.9
54,2018-08-21,Netflix,Brasil,44.8,28,Terror,4.3
54,2018-09-18,Netflix,Brasil,56.3,36,Terror,3.7
54,2018-10-17,Netflix,Brasil,66.4,41,Terror,4.2
54,2018-11-16,Netflix,Brasil,60.7,37,Terror,4.8
54,2018-12-29,Netflix,Brasil,58.4,39,Terror,4.0
55,2018-01-31,Netflix,Índia,50.8,37,Documentário,4.0
55,2018-02-05,Netflix,Índia,56.7,40,Documentário,3.2
55,2018-03-28,Netflix,Índia,37.4,26,Documentário,4.2
55,2018-04-17,Netflix,Índia,56.9,43,Documentário,4.1
55,2018-05-15,Netflix,Índia,55.4,32,Documentário,3.8
55,2018-06-09,Netflix,Índia,67.2,46,Documentário,5.0
55,2018-07-07,Netflix,Índia,57.6,42,Documentário,4.3
55,2018-08-26,Netflix,Índia,46.7,31,Documentário,4.1
55,2018-09-04,Netflix,Índia,76.1,49,Documentário,4.3
55,2018-10-11,Netflix,Índia,54.0,36,Documentário,3.8
55,2018-11-06,Netflix,Índia,33.0,18,Documentário,3.2
55,2018-12-24,Netflix,Índia,71.6,49,Documentário,4.8
56,2018-01-15,Netflix,Brasil,52.8,36,Terror,4.1
56,2018-02-21,Netflix,Brasil,62.2,37,Terror,3.9
56,2018-03-09,Netflix,Brasil,56.0,36,Terror,3.7
56,2018-04-23,Netflix,Brasil,46.7,30,Terror,3.8
56,2018-05-06,Netflix,Brasil,58.0,43,Terror,4.1
56,2018-06-01,Netflix,Brasil,67.7,41,Terror,4.1
56,2018-07-24,Netflix,Brasil,43.6,27,Terror,4.5
56,2018-08-11,Netflix,Brasil,63.1,36,Terror,4.4
56,2018-09-26,Netflix,Brasil,50.8,29,Terror,4.2
56,2018-10-10,Netflix,Brasil,60.9,44,Terror,3.8
56,2018-11-19,Netflix,Brasil,59.5,41,Terror,4.0
56,2018-12-22,Netflix,Brasil,100.2,75,Terror,4.3
57,2018-01-25,Netflix,Brasil,62.4,42,Ficção Científica,3.7
57,2018-02-07,Netflix,Brasil,72.8,42,Ficção Científica,4.7
57,2018-03-06,Netflix,Brasil,50.3,30,Ficção Científica,4.7
57,2018-04-20,Netflix,Brasil,45.8,27,Ficção Científica,3.5
57,2018-05-28,Netflix,Brasil,80.9,47,Ficção Científica,4.2
57,2018-06-21,Netflix,Brasil,32.7,20,Ficção Científica,3.5
57,2018-07-29,Netflix,Brasil,79.6,48,Ficção Científica,3.6
57,2018-08-13,Netflix,Brasil,45.2,32,Ficção Científica,4.5
57,2018-09-27,Netflix,Brasil,43.4,24,Ficção Científica,3.8
57,2018-10-14,Netflix,Brasil,45.5,34,Ficção Científica,3.8
57,2018-11-17,Netflix,Brasil,79.7,54,Ficção Científica,4.9
57,2018-12-11,Netflix,Brasil,57.7,39,Ficção Científica,3.8
58,2018-01-03,Prime Video,EUA,54.6,36,Romance,4.7
58,2018-02-13,Prime Video,EUA,63.9,46,Romance,4.0
58,2018-03-22,Prime Video,EUA,40.3,25,Romance,3.9
58,2018-04-04,Prime Video,EUA,44.0,33,Romance,4.1
58,2018-05-06,Prime Video,EUA,44.1,31,Romance,3.8
58,2018-06-05,Prime Video,EUA,27.0,15,Romance,3.6
58,2018-07-16,Prime Video,EUA,52.0,32,Romance,3.9
58,2018-08-11,Prime Video,EUA,29.6,20,Romance,3.2
58,2018-09-30,Prime Video,EUA,33.1,20,Romance,3.9
58,2018-10-08,Prime Video,EUA,60.7,35,Romance,4.2
58,2018-11-01,Prime Video,EUA,27.0,18,Romance,3.6
58,2018-12-09,Prime Video,EUA,32.4,18,Romance,3.5
59,2018-01-13,HBO Max,Brasil,5.3,3,Ação,3.9
59,2018-02-08,HBO Max,Brasil,32.4,20,Ação,3.4
59,2018-03-15,HBO Max,Brasil,0.0,0,Ação,3.4
59,2018-04-25,HBO Max,Brasil,39.4,24,Ação,4.3
59,2018-05-09,HBO Max,Brasil,16.6,11,Ação,3.9
59,2018-06-11,HBO Max,Brasil,34.5,21,Ação,3.6
59,2018-07-10,HBO Max,Brasil,38.8,24,Ação,4.1
59,2018-08-19,HBO Max,Brasil,29.6,17,Ação,3.9
59,2018-09-24,HBO Max,Brasil,44.3,24,Ação,3.8
59,2018-10-19,HBO Max,Brasil,33.1,18,Ação,3.4
59,2018-11-01,HBO Max,Brasil,51.9,32,Ação,4.0
59,2018-12-09,HBO Max,Brasil,13.3,9,Ação,3.3
60,2018-01-21,Prime Video,EUA,39.0,25,Drama,4.4
60,2018-02-12,Prime Video,EUA,72.2,41,Drama,4.1
60,2018-03-23,Prime Video,EUA,44.5,25,Drama,4.1
60,2018-04-08,Prime Video,EUA,49.1,27,Drama,4.6
60,2018-05-02,Prime Video,EUA,43.0,24,Drama,3.9
60,2018-06-22,Prime Video,EUA,56.7,32,Drama,4.0
60,2018-07-04,Prime Video,EUA,50.9,31,Drama,2.8
60,2018-08-15,Prime Video,EUA,64.6,38,Drama,4.0
60,2018-09-10,Prime Video,EUA,37.3,25,Drama,4.0
60,2018-10-06,Prime Video,EUA,56.5,39,Drama,3.9
60,2018-11-13,Prime Video,EUA,54.5,37,Drama,4.3
60,2018-12-22,Prime Video,EUA,50.2,36,Drama,4.3
61,2018-01-17,Disney+,Reino Unido,49.6,30,Ficção Científica,4.3
61,2018-02-23,Disney+,Reino Unido,47.0,29,Ficção Científica,4.1
61,2018-03-25,Disney+,Reino Unido,39.7,29,Ficção Científica,3.5
61,2018-04-10,Disney+,Reino Unido,20.3,15,Ficção Científica,3.0
61,2018-05-23,Disney+,Reino Unido,30.5,17,Ficção Científica,3.7
61,2018-06-04,Disney+,Reino Unido,40.4,27,Ficção Científica,4.1
61,2018-07-21,Disney+,Reino Unido,40.0,23,Ficção Científica,3.6
61,2018-08-30,Disney+,Reino Unido,37.8,28,Ficção Científica,3.9
61,2018-09-10,Disney+,Reino Unido,20.7,14,Ficção Científica,3.4
61,2018-10-12,Disney+,Reino Unido,50.5,28,Ficção Científica,3.8
61,2018-11-20,Disney+,Reino Unido,50.0,34,Ficção Científica,3.9
61,2018-12-08,Disney+,Reino Unido,21.5,13,Ficção Científica,3.7
62,2018-01-08,Netflix,EUA,60.9,41,Comédia,4.2
62,2018-02-05,Netflix,EUA,47.2,27,Comédia,4.1
62,2018-03-16,Netflix,EUA,14.7,9,Comédia,3.7
62,2018-04-05,Netflix,EUA,50.3,30,Comédia,4.1
62,2018-05-15,Netflix,EUA,72.1,42,Comédia,3.8
62,2018-06-24,Netflix,EUA,63.5,40,Comédia,4.7
62,2018-07-20,Netflix,EUA,65.9,45,Comédia,4.0
62,2018-08-12,Netflix,EUA,32.5,23,Comédia,3.8
62,2018-09-14,Netflix,EUA,52.1,31,Comédia,4.1
62,2018-10-23,Netflix,EUA,50.6,35,Comédia,4.0
62,2018-11-18,Netflix,EUA,55.1,32,Comédia,4.1
62,2018-12-30,Netflix,EUA,47.1,34,Comédia,4.4
63,2018-01-16,HBO Max,Brasil,14.8,8,Ação,3.3
63,2018-02-25,HBO Max,Brasil,50.4,28,Ação,3.7
63,2018-03-18,HBO Max,Brasil,47.8,32,Ação,3.9
63,2018-04-26,HBO Max,Brasil,34.0,22,Ação,4.6
63,2018-05-22,HBO Max,Brasil,56.3,43,Ação,4.4
63,2018-06-27,HBO Max,Brasil,42.8,26,Ação,3.6
63,2018-07-07,HBO Max,Brasil,36.3,25,Ação,3.9
63,2018-08-25,HBO Max,Brasil,38.0,23,Ação,3.8
63,2018-09-08,HBO Max,Brasil,32.9,18,Ação,3.6
63,2018-10-22,HBO Max,Brasil,0.0,0,Ação,3.5
63,2018-11-25,HBO Max,Brasil,26.7,17,Ação,3.3
63,2018-12-20,HBO Max,Brasil,53.5,31,Ação,3.9
64,2018-01-28,Prime Video,EUA,51.2,33,Comédia,3.6
64,2018-02-26,Prime Video,EUA,42.3,25,Comédia,4.1
64,2018-03-03,Prime Video,EUA,29.5,21,Comédia,4.1
64,2018-04-17,Prime Video,EUA,57.7,39,Comédia,4.4
64,2018-05-15,Prime Video,EUA,33.1,19,Comédia,4.5
64,2018-06-17,Prime Video,EUA,46.9,32,Comédia,3.9
64,2018-07-23,Prime Video,EUA,39.6,29,Comédia,3.8
64,2018-08-12,Prime Video,EUA,27.6,16,Comédia,3.8
64,2018-09-03,Prime Video,EUA,42.7,27,Comédia,3.5
64,2018-10-30,Prime Video,EUA,52.8,33,Comédia,3.1
64,2018-11-19,Prime Video,EUA,44.8,25,Comédia,3.8
64,2018-12-04,Prime Video,EUA,65.2,44,Comédia,4.2
65,2018-01-02,Netflix,Índia,70.7,45,Drama,4.5
65,2018-02-27,Netflix,Índia,56.4,39,Drama,4.1
65,2018-03-18,Netflix,Índia,61.5,41,Drama,4.7
65,2018-04-29,Netflix,Índia,74.8,41,Drama,3.7
65,2018-05-17,Netflix,Índia,62.6,37,Drama,4.2
65,2018-06-07,Netflix,Índia,25.9,17,Drama,3.4
65,2018-07-19,Netflix,Índia,58.5,34,Drama,3.4
65,2018-08-18,Netflix,Índia,49.6,27,Drama,4.0
65,2018-09-05,Netflix,Índia,60.3,33,Drama,4.2
65,2018-10-06,Netflix,Índia,56.9,40,Drama,3.8
65,2018-11-11,Netflix,Índia,54.4,33,Drama,3.9
65,2018-12-28,Netflix,Índia,65.9,47,Drama,4.7
66,2018-01-17,HBO Max,Reino Unido,42.5,28,Ação,4.4
66,2018-02-15,HBO Max,Reino Unido,17.4,11,Ação,4.0
66,2018-03-04,HBO Max,Reino Unido,31.5,20,Ação,4.0
66,2018-04-22,HBO Max,Reino Unido,40.0,30,Ação,4.1
66,2018-05-07,HBO Max,Reino Unido,22.5,16,Ação,4.6
66,2018-06-23,HBO Max,Reino Unido,35.6,25,Ação,4.1
66,2018-07-19,HBO Max,Reino Unido,65.4,48,Ação,4.2
66,2018-08-16,HBO Max,Reino Unido,47.6,31,Ação,3.7
66,2018-09-03,HBO Max,Reino Unido,1.8,1,Ação,4.1
66,2018-10-29,HBO Max,Reino Unido,32.0,22,Ação,3.3
66,2018-11-17,HBO Max,Reino Unido,28.6,16,Ação,4.0
66,2018-12-15,HBO Max,Reino Unido,35.7,24,Ação,4.0
67,2018-01-26,Apple TV+,Alemanha,45.2,33,Ficção Científica,3.4
67,2018-02-02,Apple TV+,Alemanha,26.6,19,Ficção Científica,3.8
67,2018-03-15,Apple TV+,Alemanha,29.3,17,Ficção Científica,3.8
67,2018-04-05,Apple TV+,Alemanha,24.2,14,Ficção Científica,3.2
67,2018-05-17,Apple TV+,Alemanha,32.2,19,Ficção Científica,3.3
67,2018-06-14,Apple TV+,Alemanha,27.3,16,Ficção Científica,3.3
67,2018-07-15,Apple TV+,Alemanha,21.9,16,Ficção Científica,3.7
67,2018-08-19,Apple TV+,Alemanha,31.2,22,Ficção Científica,3.7
67,2018-09-02,Apple TV+,Alemanha,12.5,8,Ficção Científica,3.9
67,2018-10-18,Apple TV+,Alemanha,29.7,22,Ficção Científica,4.1
67,2018-11-15,Apple TV+,Alemanha,20.6,13,Ficção Científica,3.7
67,2018-12-22,Apple TV+,Alemanha,17.0,11,Ficção Científica,3.8
68,2018-01-26,HBO Max,Alemanha,46.2,25,Ação,3.9
68,2018-02-10,HBO Max,Alemanha,14.8,8,Ação,3.0
68,2018-03-24,HBO Max,Alemanha,7.0,4,Ação,4.0
68,2018-04-01,HBO Max,Alemanha,41.1,27,Ação,3.3
